source,year,month,reporting_month,circle,division,subdivision,section,area,cat_code,category,total_services,billed_services,units,load
TG-SPDCL,2023,2,2023-02,HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,YAPRAL HV,9,EV CHARGING STATIONS,1,1,471.0,14.0
TG-SPDCL,2023,2,2023-02,HABSIGUDA,KEESARA,GHATKESAR,GHATKESAR,GHATKESAR,9,EV CHARGING STATIONS,1,1,0.0,30.0
TG-SPDCL,2023,2,2023-02,HABSIGUDA,HABSIGUDA,HABSIGUDA,HABSIGUDA,JAI SANTHOSHI NAGAR,9,EV CHARGING STATIONS,1,1,2057.0,5.0
TG-SPDCL,2023,2,2023-02,HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,HANUMAN NAGAR,9,EV CHARGING STATIONS,1,1,226.0,10.0
TG-SPDCL,2023,2,2023-02,HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,KOUNDINYA NAGAR,9,EV CHARGING STATIONS,1,1,5337.0,5.0
TG-SPDCL,2023,2,2023-02,HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,NACHARAM,9,EV CHARGING STATIONS,1,1,2.0,15.0
TG-SPDCL,2023,2,2023-02,HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,KAPADIA LANE,9,EV CHARGING STATIONS,1,1,1994.0,22.0
TG-SPDCL,2023,2,2023-02,HYDERABAD CENTRAL,AZAMABAD,AMBERPET,GOLNAKA,MARUTHI NAGAR,9,EV CHARGING STATIONS,1,1,3489.0,17.0
TG-SPDCL,2023,2,2023-02,HYDERABAD CENTRAL,AZAMABAD,BARKATPURA,SHANKARMUTT,GRC HV SHANKARMUTT,9,EV CHARGING STATIONS,1,1,92.0,15.0
TG-SPDCL,2023,2,2023-02,HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,GRCHV CHUDIBAZAR,9,EV CHARGING STATIONS,1,1,750.0,22.0
TG-SPDCL,2023,2,2023-02,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,KATARAM,9,EV CHARGING STATIONS,1,1,1190.0,54.0
TG-SPDCL,2023,2,2023-02,MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,KOMPALLY HV,9,EV CHARGING STATIONS,1,1,265.0,22.0
TG-SPDCL,2023,2,2023-02,MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,BAHADURPALLY HV(GRP M),9,EV CHARGING STATIONS,1,1,1309.0,45.0
TG-SPDCL,2023,2,2023-02,MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PADMA NAGAR PH-2 EAST,9,EV CHARGING STATIONS,1,1,0.0,2.0
TG-SPDCL,2023,2,2023-02,MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,QPUR VILLAGE AUTOSTAND,9,EV CHARGING STATIONS,1,1,3.0,2.0
TG-SPDCL,2023,2,2023-02,MEDCHAL,MEDCHAL,QUTBULLAPUR,JAGADGIRI GUTTA,DEVAMMA BASTHI,9,EV CHARGING STATIONS,1,1,0.0,2.0
TG-SPDCL,2023,2,2023-02,MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,AMR ROAD CENTRAL PARK,9,EV CHARGING STATIONS,1,1,911.0,18.0
TG-SPDCL,2023,2,2023-02,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,PAPARAYUDU NAGAR-2,9,EV CHARGING STATIONS,1,1,2252.0,20.0
TG-SPDCL,2023,2,2023-02,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,CT&HV,9,EV CHARGING STATIONS,1,1,256.0,22.0
TG-SPDCL,2023,2,2023-02,MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,HYDERNAGAR CT METERS,9,EV CHARGING STATIONS,2,1,1603.0,33.0
TG-SPDCL,2023,2,2023-02,MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,MAYURI NAGAR,9,EV CHARGING STATIONS,1,1,0.0,2.0
TG-SPDCL,2023,2,2023-02,MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,MYP CT,9,EV CHARGING STATIONS,1,1,1557.0,20.0
TG-SPDCL,2023,2,2023-02,MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,NIZAMPET CT,9,EV CHARGING STATIONS,1,1,275.0,45.0
TG-SPDCL,2023,2,2023-02,MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,PEDDAMMA COLONY,9,EV CHARGING STATIONS,1,1,276.0,8.0
TG-SPDCL,2023,2,2023-02,MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,THUMUKUNTA,9,EV CHARGING STATIONS,1,1,73.0,30.0
TG-SPDCL,2023,2,2023-02,MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,ATTIVELLY HV,9,EV CHARGING STATIONS,1,1,224.0,45.0
TG-SPDCL,2023,2,2023-02,NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA-DVK ROAD,9,EV CHARGING STATIONS,1,1,732.0,30.0
TG-SPDCL,2023,2,2023-02,NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NARKETPALLY TOWN2,9,EV CHARGING STATIONS,1,1,153.0,18.0
TG-SPDCL,2023,2,2023-02,NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,KOTTAGUDEM,9,EV CHARGING STATIONS,1,1,951.0,25.0
TG-SPDCL,2023,2,2023-02,NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,GANDHAMVARIGUDA,9,EV CHARGING STATIONS,1,1,170.0,25.0
TG-SPDCL,2023,2,2023-02,NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PAMANGUNDLA,9,EV CHARGING STATIONS,1,1,21.0,18.0
TG-SPDCL,2023,2,2023-02,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,SHASTRIPURAM,9,EV CHARGING STATIONS,1,1,22.0,5.0
TG-SPDCL,2023,2,2023-02,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,URRAM GADDA,9,EV CHARGING STATIONS,1,1,2697.0,5.0
TG-SPDCL,2023,2,2023-02,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,VINAYAK NAGAR,9,EV CHARGING STATIONS,1,1,507.0,5.0
TG-SPDCL,2023,2,2023-02,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,GAGANPAHAD,9,EV CHARGING STATIONS,1,1,161.0,22.0
TG-SPDCL,2023,2,2023-02,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,IMAMGUDA,9,EV CHARGING STATIONS,1,1,52.0,15.0
TG-SPDCL,2023,2,2023-02,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,SHAHEEN NAGAR II,9,EV CHARGING STATIONS,1,1,19.0,15.0
TG-SPDCL,2023,2,2023-02,SANGAREDDY,JOGIPET,JOGIPET,ANDOLE,ANDOLE,9,EV CHARGING STATIONS,1,1,27.0,30.0
TG-SPDCL,2023,2,2023-02,SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,RUDRARAM,9,EV CHARGING STATIONS,1,1,2.0,22.0
TG-SPDCL,2023,2,2023-02,SANGAREDDY,SANGAREDDY,SANGAREDDY,KANDI,KANDI,9,EV CHARGING STATIONS,1,,0.0,30.0
TG-SPDCL,2023,2,2023-02,SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SRINIVASA NAGAR,9,EV CHARGING STATIONS,1,1,2570.0,5.0
TG-SPDCL,2023,2,2023-02,SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,PEDDA AMBERPET,SAI COLONY,9,EV CHARGING STATIONS,1,1,42.0,22.0
TG-SPDCL,2023,2,2023-02,SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,NADERGUL,9,EV CHARGING STATIONS,1,1,255.0,30.0
TG-SPDCL,2023,2,2023-02,SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,S N REDDY NAGAR,9,EV CHARGING STATIONS,1,1,689.0,30.0
TG-SPDCL,2023,2,2023-02,SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BN REDDY NAGAR,HASTINAPURAM CENTR,9,EV CHARGING STATIONS,1,,0.0,22.0
TG-SPDCL,2023,2,2023-02,SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,HV CPT SOUTH,9,EV CHARGING STATIONS,1,1,332.0,22.0
TG-SPDCL,2023,2,2023-02,SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,VENKATESWARA COLON,9,EV CHARGING STATIONS,1,1,200.0,12.0
TG-SPDCL,2023,2,2023-02,SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,CO-OP.BANK COLONY,9,EV CHARGING STATIONS,1,1,3247.0,21.0
TG-SPDCL,2023,2,2023-02,SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,HV-1,9,EV CHARGING STATIONS,1,1,3742.0,13.0
TG-SPDCL,2023,2,2023-02,SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,KRISHNA NAGAR-,9,EV CHARGING STATIONS,1,1,7.0,7.0
TG-SPDCL,2023,2,2023-02,SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,MANIPURI & MASS COLONY,9,EV CHARGING STATIONS,1,1,5.0,13.0
TG-SPDCL,2023,2,2023-02,SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,GRC HIGH VALUE,9,EV CHARGING STATIONS,1,1,255.0,10.0
TG-SPDCL,2023,2,2023-02,SECUNDERABAD,PARADISE,JAMES STREET,CLOCK TOWER,GRC HV CLOCK TOWER,9,EV CHARGING STATIONS,1,,0.0,15.0
TG-SPDCL,2023,2,2023-02,SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,GEETA NGR &VINAYAK NGR (GRP-M),9,EV CHARGING STATIONS,1,1,570.0,10.0
TG-SPDCL,2023,2,2023-02,SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,PRASHANTH NAGAR CLY (GRP-B),9,EV CHARGING STATIONS,2,2,15.0,4.0
TG-SPDCL,2023,2,2023-02,SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,ASBESTOS CLY-II 415-812(GRP-B),9,EV CHARGING STATIONS,1,1,0.0,2.0
TG-SPDCL,2023,2,2023-02,SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,GIRI NAGAR (GRP-B),9,EV CHARGING STATIONS,1,1,27.0,2.0
TG-SPDCL,2023,2,2023-02,SECUNDERABAD,SECUNDERABAD,LALBAZAR,BOLLARUM,AYYAPPA NAGAR I (GRP-B),9,EV CHARGING STATIONS,1,1,47.0,2.0
TG-SPDCL,2023,2,2023-02,SECUNDERABAD,SECUNDERABAD,LALBAZAR,BOLLARUM,GRC HIGH VALUE (GRP-M),9,EV CHARGING STATIONS,1,1,992.0,10.0
TG-SPDCL,2023,2,2023-02,SECUNDERABAD,BOWENPALLY,BALANAGAR,FEROZEGUDA,ANTHAMMA GUDA (GRP-B),9,EV CHARGING STATIONS,1,1,51.0,5.0
TG-SPDCL,2023,2,2023-02,SIDDIPET,SIDDIPET,SIDDIPET RURAL,SIDDIPET URBAN,PONNAL,9,EV CHARGING STATIONS,1,1,1956.0,30.0
TG-SPDCL,2023,2,2023-02,SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,LINGAREDDYPALLY,9,EV CHARGING STATIONS,1,1,217.0,30.0
TG-SPDCL,2023,2,2023-02,SIDDIPET,GAJWEL,GAJWEL,PREGNAPUR,RIMMANAGUDA,9,EV CHARGING STATIONS,1,1,283.0,25.0
TG-SPDCL,2023,2,2023-02,SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,DORAKUNTA,9,EV CHARGING STATIONS,1,1,8.0,18.0
TG-SPDCL,2023,2,2023-02,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,PILLALAMARRY,9,EV CHARGING STATIONS,1,1,2.0,18.0
TG-SPDCL,2023,2,2023-02,SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-I,LI B,9,EV CHARGING STATIONS,1,1,17.0,15.0
TG-SPDCL,2023,2,2023-02,SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,33/11KV SS OUTDOOR BACK SIDE A,9,EV CHARGING STATIONS,1,1,1186.0,30.0
TG-SPDCL,2023,2,2023-02,SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-II,LI 2,9,EV CHARGING STATIONS,1,1,14.0,15.0
TG-SPDCL,2023,2,2023-02,WANAPARTHY,WANAPARTHY,KOTHAKOTA,KOTHAKOTA,KANIMETTA,9,EV CHARGING STATIONS,1,,0.0,55.0
TG-SPDCL,2023,2,2023-02,YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,LINGOJI GUDEM,9,EV CHARGING STATIONS,1,1,47.0,40.0
TG-SPDCL,2023,3,2023-03,BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,PRAGATHINAGAR-1,9,EV CHARGING STATIONS,1,1,60.0,8.0
TG-SPDCL,2023,3,2023-03,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,"CHURCH GULLY,MLA COLONY,APOLO",9,EV CHARGING STATIONS,1,1,1607.0,55.0
TG-SPDCL,2023,3,2023-03,BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,GRC HIGH VALUES,9,EV CHARGING STATIONS,1,1,26.0,15.0
TG-SPDCL,2023,3,2023-03,BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HIGHVALUE,9,EV CHARGING STATIONS,1,1,43.0,50.0
TG-SPDCL,2023,3,2023-03,BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"JENCLAVE, GAFOOR,VITTAL NAGAR",9,EV CHARGING STATIONS,1,1,2633.0,20.0
TG-SPDCL,2023,3,2023-03,BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"VITTAL RAO NAGAR,GAFOORNAGAR",9,EV CHARGING STATIONS,2,2,39.0,3.0
TG-SPDCL,2023,3,2023-03,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,GRC. SHYAMLAL,9,EV CHARGING STATIONS,1,1,1359.0,22.0
TG-SPDCL,2023,3,2023-03,BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,GRC HV GREENLANDS,9,EV CHARGING STATIONS,1,1,292.0,10.0
TG-SPDCL,2023,3,2023-03,CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,SOCIETY H.V,9,EV CHARGING STATIONS,1,1,319.0,15.0
TG-SPDCL,2023,3,2023-03,CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,"JVG HILLS,CENTRAL PARK",9,EV CHARGING STATIONS,1,1,0.0,5.0
TG-SPDCL,2023,3,2023-03,CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,VIVEKNAGAR,9,EV CHARGING STATIONS,1,1,370.0,5.0
TG-SPDCL,2023,3,2023-03,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MADINAGUDA HV,9,EV CHARGING STATIONS,1,1,350.0,22.0
TG-SPDCL,2023,3,2023-03,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MIYAPUR HV,9,EV CHARGING STATIONS,1,1,1076.0,45.0
TG-SPDCL,2023,3,2023-03,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,GOPALA NAGAR,9,EV CHARGING STATIONS,1,1,197.0,5.0
TG-SPDCL,2023,3,2023-03,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,PRAJAY MEGAPOLIS PVT LTD,9,EV CHARGING STATIONS,2,2,78.0,4.0
TG-SPDCL,2023,3,2023-03,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NANAKRAMGUDA-2,9,EV CHARGING STATIONS,1,1,888.0,45.0
TG-SPDCL,2023,3,2023-03,HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SRINIVAS NAGAR 2,9,EV CHARGING STATIONS,1,1,45.0,2.0
TG-SPDCL,2023,3,2023-03,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,SADULLA NAGAR,9,EV CHARGING STATIONS,1,1,2166.0,5.0
TG-SPDCL,2023,3,2023-03,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,UPPERGUDA,9,EV CHARGING STATIONS,2,2,43.0,4.0
TG-SPDCL,2023,3,2023-03,HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,MYTHRI ENCLAVE,9,EV CHARGING STATIONS,1,1,2763.0,5.0
TG-SPDCL,2023,3,2023-03,HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,YAPRAL HV,9,EV CHARGING STATIONS,1,1,304.0,14.0
TG-SPDCL,2023,3,2023-03,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,MOULA - ALI (HV),9,EV CHARGING STATIONS,1,1,20.0,22.0
TG-SPDCL,2023,3,2023-03,HABSIGUDA,HABSIGUDA,UPPAL,UPPAL,HV,9,EV CHARGING STATIONS,1,1,4443.0,14.92
TG-SPDCL,2023,3,2023-03,HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,HANUMAN NAGAR,9,EV CHARGING STATIONS,1,1,132.0,10.0
TG-SPDCL,2023,3,2023-03,HABSIGUDA,HABSIGUDA,HABSIGUDA,HABSIGUDA,JAI SANTHOSHI NAGAR,9,EV CHARGING STATIONS,1,1,1743.0,5.0
TG-SPDCL,2023,3,2023-03,HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,KOUNDINYA NAGAR,9,EV CHARGING STATIONS,1,1,5859.0,5.0
TG-SPDCL,2023,3,2023-03,HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,NACHARAM,9,EV CHARGING STATIONS,1,1,10.0,15.0
TG-SPDCL,2023,3,2023-03,HABSIGUDA,KEESARA,KEESARA,NAGARAM,NAGARAM,9,EV CHARGING STATIONS,1,1,0.0,15.0
TG-SPDCL,2023,3,2023-03,HABSIGUDA,KEESARA,GHATKESAR,GHATKESAR,GHATKESAR,9,EV CHARGING STATIONS,1,1,0.0,30.0
TG-SPDCL,2023,3,2023-03,HYDERABAD CENTRAL,AZAMABAD,AMBERPET,GOLNAKA,MARUTHI NAGAR,9,EV CHARGING STATIONS,1,1,-867.0,17.0
TG-SPDCL,2023,3,2023-03,HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,KAPADIA LANE,9,EV CHARGING STATIONS,1,1,3023.0,22.0
TG-SPDCL,2023,3,2023-03,HYDERABAD CENTRAL,AZAMABAD,BARKATPURA,SHANKARMUTT,GRC HV SHANKARMUTT,9,EV CHARGING STATIONS,1,1,329.0,15.0
TG-SPDCL,2023,3,2023-03,HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,GRCHV CHUDIBAZAR,9,EV CHARGING STATIONS,1,1,789.0,22.0
TG-SPDCL,2023,3,2023-03,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,KATARAM,9,EV CHARGING STATIONS,1,1,1236.0,54.0
TG-SPDCL,2023,3,2023-03,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,PAPARAYUDU NAGAR-2,9,EV CHARGING STATIONS,1,1,2672.0,20.0
TG-SPDCL,2023,3,2023-03,MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,BAHADURPALLY HV(GRP M),9,EV CHARGING STATIONS,1,1,80.0,45.0
TG-SPDCL,2023,3,2023-03,MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PADMA NAGAR PH-2 EAST,9,EV CHARGING STATIONS,1,1,0.0,2.0
TG-SPDCL,2023,3,2023-03,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,CT&HV,9,EV CHARGING STATIONS,1,1,204.0,22.0
TG-SPDCL,2023,3,2023-03,MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,QPUR VILLAGE AUTOSTAND,9,EV CHARGING STATIONS,1,1,2.0,2.0
TG-SPDCL,2023,3,2023-03,MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,HYDERNAGAR CT METERS,9,EV CHARGING STATIONS,2,1,1103.0,33.0
TG-SPDCL,2023,3,2023-03,MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,ATTIVELLY HV,9,EV CHARGING STATIONS,1,1,282.0,45.0
TG-SPDCL,2023,3,2023-03,MEDCHAL,MEDCHAL,QUTBULLAPUR,JAGADGIRI GUTTA,DEVAMMA BASTHI,9,EV CHARGING STATIONS,1,1,0.0,2.0
TG-SPDCL,2023,3,2023-03,MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,AMR ROAD CENTRAL PARK,9,EV CHARGING STATIONS,1,1,705.0,18.0
TG-SPDCL,2023,3,2023-03,MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,PEDDAMMA COLONY,9,EV CHARGING STATIONS,1,1,212.0,8.0
TG-SPDCL,2023,3,2023-03,MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,KOMPALLY HV,9,EV CHARGING STATIONS,1,1,375.0,22.0
TG-SPDCL,2023,3,2023-03,MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,THUMUKUNTA,9,EV CHARGING STATIONS,1,1,165.0,30.0
TG-SPDCL,2023,3,2023-03,MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,MAYURI NAGAR,9,EV CHARGING STATIONS,1,1,0.0,2.0
TG-SPDCL,2023,3,2023-03,MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,MYP CT,9,EV CHARGING STATIONS,1,1,1676.0,20.0
TG-SPDCL,2023,3,2023-03,MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,NIZAMPET CT,9,EV CHARGING STATIONS,1,1,335.0,45.0
TG-SPDCL,2023,3,2023-03,NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,KOTTAGUDEM,9,EV CHARGING STATIONS,1,1,460.0,25.0
TG-SPDCL,2023,3,2023-03,NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,GANDHAMVARIGUDA,9,EV CHARGING STATIONS,1,1,1.0,25.0
TG-SPDCL,2023,3,2023-03,NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA-DVK ROAD,9,EV CHARGING STATIONS,1,1,211.0,30.0
TG-SPDCL,2023,3,2023-03,NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NARKETPALLY TOWN2,9,EV CHARGING STATIONS,1,1,4.0,18.0
TG-SPDCL,2023,3,2023-03,NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PAMANGUNDLA,9,EV CHARGING STATIONS,1,1,19.0,18.0
TG-SPDCL,2023,3,2023-03,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,IMAMGUDA,9,EV CHARGING STATIONS,1,1,35.0,15.0
TG-SPDCL,2023,3,2023-03,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,SHAHEEN NAGAR II,9,EV CHARGING STATIONS,1,1,15.0,15.0
TG-SPDCL,2023,3,2023-03,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,GAGANPAHAD,9,EV CHARGING STATIONS,1,1,3777.0,22.0
TG-SPDCL,2023,3,2023-03,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,SHASTRIPURAM,9,EV CHARGING STATIONS,1,1,44.0,5.0
TG-SPDCL,2023,3,2023-03,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,URRAM GADDA,9,EV CHARGING STATIONS,1,1,3091.0,5.0
TG-SPDCL,2023,3,2023-03,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,VINAYAK NAGAR,9,EV CHARGING STATIONS,1,1,-462.0,5.0
TG-SPDCL,2023,3,2023-03,SANGAREDDY,JOGIPET,JOGIPET,ANDOLE,ANDOLE,9,EV CHARGING STATIONS,1,1,16.0,30.0
TG-SPDCL,2023,3,2023-03,SANGAREDDY,JOGIPET,NARAYANKHED,NARAYANKHED,NARAYANKHED TOWN 2,9,EV CHARGING STATIONS,1,,0.0,30.0
TG-SPDCL,2023,3,2023-03,SANGAREDDY,SANGAREDDY,SANGAREDDY,KANDI,KANDI,9,EV CHARGING STATIONS,1,1,130.0,30.0
TG-SPDCL,2023,3,2023-03,SANGAREDDY,SANGAREDDY,SANGAREDDY,SANGAREDDY TOWN-I,KULABGOOR,9,EV CHARGING STATIONS,1,,0.0,30.0
TG-SPDCL,2023,3,2023-03,SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,RUDRARAM,9,EV CHARGING STATIONS,1,1,0.0,22.0
TG-SPDCL,2023,3,2023-03,SANGAREDDY,ZAHEERABAD,ZAHEERABAD TOWN,KOHEER,DIGWAL,9,EV CHARGING STATIONS,1,,0.0,30.0
TG-SPDCL,2023,3,2023-03,SANGAREDDY,ZAHEERABAD,ZAHEERABAD TOWN,MANNAPUR,BUCHINELLY,9,EV CHARGING STATIONS,1,,0.0,25.0
TG-SPDCL,2023,3,2023-03,SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,PEDDA AMBERPET,SAI COLONY,9,EV CHARGING STATIONS,1,1,46.0,22.0
TG-SPDCL,2023,3,2023-03,SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,HV CPT SOUTH,9,EV CHARGING STATIONS,1,1,532.0,22.0
TG-SPDCL,2023,3,2023-03,SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,S N REDDY NAGAR,9,EV CHARGING STATIONS,1,1,1139.0,30.0
TG-SPDCL,2023,3,2023-03,SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BN REDDY NAGAR,HASTINAPURAM CENTR,9,EV CHARGING STATIONS,1,,0.0,22.0
TG-SPDCL,2023,3,2023-03,SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,NADERGUL,9,EV CHARGING STATIONS,1,1,172.0,30.0
TG-SPDCL,2023,3,2023-03,SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SRINIVASA NAGAR,9,EV CHARGING STATIONS,1,1,2697.0,21.0
TG-SPDCL,2023,3,2023-03,SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,VENKATESWARA COLON,9,EV CHARGING STATIONS,1,1,63.0,12.0
TG-SPDCL,2023,3,2023-03,SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,ADARSHNAGAR COLONY,9,EV CHARGING STATIONS,1,,0.0,54.0
TG-SPDCL,2023,3,2023-03,SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,CO-OP.BANK COLONY,9,EV CHARGING STATIONS,1,1,1998.0,21.0
