district,year,month,reporting_month,units,load,total_services,billed_services,circle_count,division_count,subdivision_count,charging_station_count,latitude,longitude,district_area_sqkm
Hanumakonda,2025,11,2025-11,23063.0,1037.0,23,23.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2025,12,2025-12,22165.0,1277.0,25,23.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2026,1,2026-01,29773.0,1453.0,27,26.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2026,2,2026-02,37461.0,1453.0,27,27.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2026,3,2026-03,30807.0,1453.0,27,27.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2026,4,2026-04,34159.0,1509.0,28,28.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2026,5,2026-05,45087.0,1509.0,28,28.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2026,6,2026-06,43952.0,1539.0,29,28.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hyderabad,2021,6,2021-06,734.0,224.0,11,9.0,6,9,10,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2021,7,2021-07,1093.0,224.0,11,11.0,6,9,10,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2021,8,2021-08,3661.0,256.0,13,12.0,6,11,12,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2021,9,2021-09,3251.0,278.0,14,14.0,6,12,13,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2021,10,2021-10,5494.0,293.0,15,15.0,6,12,14,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2021,11,2021-11,4310.0,298.0,16,15.0,6,12,15,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2021,12,2021-12,3935.0,318.0,17,16.0,6,12,15,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2022,1,2022-01,7769.0,335.0,20,17.0,6,13,16,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2022,2,2022-02,7184.0,339.0,22,20.0,6,13,16,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2022,3,2022-03,10811.0,345.0,25,22.0,6,13,16,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2022,4,2022-04,11027.0,357.0,30,25.0,6,13,17,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2022,6,2022-06,16742.0,431.0,35,34.0,6,13,19,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2022,7,2022-07,18593.0,450.0,37,35.0,6,13,19,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2022,8,2022-08,15651.0,505.0,40,37.0,6,13,20,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2022,9,2022-09,16199.0,505.0,40,40.0,6,13,20,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2022,10,2022-10,21791.0,505.0,40,40.0,6,13,20,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2022,11,2022-11,22985.0,520.0,42,41.0,6,13,21,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2022,12,2022-12,30044.0,582.0,44,43.0,6,13,21,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2023,1,2023-01,28527.0,582.0,44,44.0,6,13,21,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2023,2,2023-02,30828.0,597.0,45,44.0,6,13,21,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2023,3,2023-03,32215.0,616.92,47,46.0,6,13,23,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2023,4,2023-04,38008.0,699.92,52,47.0,6,14,25,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2023,5,2023-05,34803.0,930.92,61,54.0,6,15,27,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2023,6,2023-06,47229.0,967.92,62,61.0,6,15,28,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2023,7,2023-07,45380.0,1040.57,64,62.0,6,15,28,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2023,8,2023-08,57237.0,1418.57,71,64.0,6,15,29,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2023,9,2023-09,70291.0,1734.57,77,70.0,6,15,31,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2023,10,2023-10,68241.0,2173.57,85,77.0,6,16,31,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2023,11,2023-11,102752.0,2453.57,91,86.0,6,16,32,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2023,12,2023-12,131436.0,2795.57,98,91.0,6,16,32,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2024,1,2024-01,130854.0,3019.57,103,98.0,6,16,33,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2024,2,2024-02,182367.0,3238.57,108,104.0,6,17,35,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2024,3,2024-03,148109.0,3261.57,108,106.0,6,17,35,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2024,4,2024-04,193883.0,3384.57,114,107.0,6,17,37,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2024,5,2024-05,223169.0,3402.57,115,112.0,6,17,38,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2024,6,2024-06,252903.0,3476.57,117,113.0,6,17,38,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2024,7,2024-07,242108.0,3715.57,123,117.0,6,17,38,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2024,8,2024-08,252540.0,3770.57,124,119.0,6,17,38,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2024,9,2024-09,290460.0,4039.57,129,121.0,6,17,38,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2024,10,2024-10,264642.0,4207.57,135,128.0,6,17,38,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2024,11,2024-11,251971.0,4492.57,141,132.0,6,17,38,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2024,12,2024-12,264298.0,4623.57,144,140.0,6,17,38,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2025,1,2025-01,300494.0,5266.57,155,139.0,6,17,38,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2025,2,2025-02,340600.0,5754.57,164,154.0,6,17,38,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2025,3,2025-03,369997.0,6276.57,174,161.0,6,17,39,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2025,4,2025-04,465728.0,7561.57,198,176.0,6,17,41,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2025,5,2025-05,494118.0,8444.57,215,199.0,6,17,41,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2025,6,2025-06,521304.0,8849.57,223,214.0,6,17,42,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2025,7,2025-07,545865.0,9278.57,231,219.0,6,17,42,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2025,8,2025-08,569536.0,9492.57,234,226.0,6,17,43,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2025,10,2025-10,651610.0,9642.57,236,228.0,6,17,43,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2025,11,2025-11,672783.0,9880.57,240,230.0,6,17,43,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2025,12,2025-12,790849.0,10019.57,242,231.0,6,17,43,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2026,1,2026-01,913479.0,10344.57,246,232.0,6,17,44,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2026,2,2026-02,961229.0,10504.57,249,236.0,6,17,44,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2026,3,2026-03,1040626.0,10939.37,256,241.0,6,17,44,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2026,4,2026-04,1265202.0,11211.37,261,247.0,6,17,44,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2026,5,2026-05,1468422.0,11573.37,265,252.0,6,17,44,101,17.395106162143417,78.47016567600058,191.62214001208864
Hyderabad,2026,6,2026-06,1653178.0,12013.37,273,255.0,6,17,44,101,17.395106162143417,78.47016567600058,191.62214001208864
Jagtial,2025,3,2025-03,0.0,100.0,2,0.0,1,1,2,0,18.83224678074875,78.87786620557705,2886.422432997821
Jagtial,2025,4,2025-04,0.0,150.0,3,2.0,1,1,2,0,18.83224678074875,78.87786620557705,2886.422432997821
Jagtial,2025,5,2025-05,0.0,200.0,4,3.0,1,1,2,0,18.83224678074875,78.87786620557705,2886.422432997821
Jagtial,2025,6,2025-06,55.0,200.0,4,4.0,1,1,2,0,18.83224678074875,78.87786620557705,2886.422432997821
Jagtial,2025,7,2025-07,300.0,200.0,4,4.0,1,1,2,0,18.83224678074875,78.87786620557705,2886.422432997821
Jagtial,2025,8,2025-08,52.0,200.0,4,4.0,1,1,2,0,18.83224678074875,78.87786620557705,2886.422432997821
Jagtial,2025,9,2025-09,409.0,200.0,4,4.0,1,1,2,0,18.83224678074875,78.87786620557705,2886.422432997821
Jagtial,2025,10,2025-10,1487.0,250.0,5,4.0,1,2,3,0,18.83224678074875,78.87786620557705,2886.422432997821
Jagtial,2025,11,2025-11,621.0,250.0,5,5.0,1,2,3,0,18.83224678074875,78.87786620557705,2886.422432997821
Jagtial,2025,12,2025-12,948.0,250.0,5,5.0,1,2,3,0,18.83224678074875,78.87786620557705,2886.422432997821
Jagtial,2026,1,2026-01,991.0,370.0,6,6.0,1,2,3,0,18.83224678074875,78.87786620557705,2886.422432997821
Jagtial,2026,2,2026-02,1769.0,370.0,6,6.0,1,2,3,0,18.83224678074875,78.87786620557705,2886.422432997821
Jagtial,2026,3,2026-03,1637.0,370.0,6,6.0,1,2,3,0,18.83224678074875,78.87786620557705,2886.422432997821
Jagtial,2026,4,2026-04,1447.0,370.0,6,6.0,1,2,3,0,18.83224678074875,78.87786620557705,2886.422432997821
Jagtial,2026,5,2026-05,2722.0,370.0,6,6.0,1,2,3,0,18.83224678074875,78.87786620557705,2886.422432997821
Jagtial,2026,6,2026-06,6730.0,370.0,6,6.0,1,2,3,0,18.83224678074875,78.87786620557705,2886.422432997821
Jangaon,2024,12,2024-12,0.0,1.5,1,0.0,1,1,1,2,17.72633261028821,79.2818344756412,2396.601392407076
Jangaon,2025,1,2025-01,121.0,1.5,1,1.0,1,1,1,2,17.72633261028821,79.2818344756412,2396.601392407076
Jangaon,2025,2,2025-02,209.0,1.5,1,1.0,1,1,1,2,17.72633261028821,79.2818344756412,2396.601392407076
Jangaon,2025,3,2025-03,221.0,1.5,1,1.0,1,1,1,2,17.72633261028821,79.2818344756412,2396.601392407076
Jangaon,2025,4,2025-04,187.0,51.5,2,2.0,1,2,2,2,17.72633261028821,79.2818344756412,2396.601392407076
Jangaon,2025,5,2025-05,56.0,51.5,2,2.0,1,2,2,2,17.72633261028821,79.2818344756412,2396.601392407076
Jangaon,2025,6,2025-06,123.0,101.55,4,2.0,1,2,3,2,17.72633261028821,79.2818344756412,2396.601392407076
Jangaon,2025,7,2025-07,246.0,103.05,5,5.0,1,2,3,2,17.72633261028821,79.2818344756412,2396.601392407076
Jangaon,2025,8,2025-08,69.0,101.55,4,4.0,1,2,3,2,17.72633261028821,79.2818344756412,2396.601392407076
Jangaon,2025,9,2025-09,134.0,101.55,4,4.0,1,2,3,2,17.72633261028821,79.2818344756412,2396.601392407076
Jangaon,2025,10,2025-10,719.0,221.55,5,4.0,1,2,3,2,17.72633261028821,79.2818344756412,2396.601392407076
Jangaon,2025,11,2025-11,1075.0,401.55,7,5.0,1,2,4,2,17.72633261028821,79.2818344756412,2396.601392407076
Jangaon,2025,12,2025-12,890.0,452.55,8,7.0,1,2,4,2,17.72633261028821,79.2818344756412,2396.601392407076
Jangaon,2026,1,2026-01,1756.0,632.55,10,9.0,1,2,4,2,17.72633261028821,79.2818344756412,2396.601392407076
Jangaon,2026,2,2026-02,5148.0,632.55,10,10.0,1,2,4,2,17.72633261028821,79.2818344756412,2396.601392407076
Jangaon,2026,3,2026-03,2615.0,632.55,10,10.0,1,2,4,2,17.72633261028821,79.2818344756412,2396.601392407076
Jangaon,2026,4,2026-04,5696.0,736.5,11,10.0,1,2,4,2,17.72633261028821,79.2818344756412,2396.601392407076
Jangaon,2026,5,2026-05,3611.0,736.5,11,11.0,1,2,4,2,17.72633261028821,79.2818344756412,2396.601392407076
Jangaon,2026,6,2026-06,2328.0,736.5,11,11.0,1,2,4,2,17.72633261028821,79.2818344756412,2396.601392407076
Kamareddy,2023,1,2023-01,104.0,105.0,3,3.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2023,2,2023-02,224.0,105.0,3,3.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2023,3,2023-03,271.0,105.0,3,3.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2023,4,2023-04,209.0,105.0,3,3.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2023,5,2023-05,430.0,105.0,3,3.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2023,6,2023-06,455.0,105.0,3,3.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2023,7,2023-07,739.0,105.0,3,3.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2023,8,2023-08,474.0,105.0,3,3.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2023,9,2023-09,664.0,105.0,3,3.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2023,10,2023-10,509.0,105.0,3,3.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2023,11,2023-11,446.0,105.0,3,3.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2023,12,2023-12,816.0,105.0,3,3.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2024,1,2024-01,773.0,105.0,3,3.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2024,2,2024-02,714.0,105.0,3,3.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2024,3,2024-03,902.0,130.0,4,4.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2024,4,2024-04,674.0,130.0,4,4.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2024,5,2024-05,1042.0,130.0,4,4.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2024,7,2024-07,758.0,130.0,4,4.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2024,8,2024-08,694.0,130.0,4,4.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2024,9,2024-09,1264.0,130.0,4,4.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2024,10,2024-10,1009.0,130.0,4,4.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2024,11,2024-11,1857.0,130.0,4,4.0,1,2,2,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2024,12,2024-12,1163.0,184.0,5,4.0,1,2,3,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2025,1,2025-01,4322.0,184.0,5,5.0,1,2,3,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2025,2,2025-02,4210.0,284.0,7,5.0,1,2,4,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2025,3,2025-03,4698.0,434.0,10,6.0,1,2,5,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2025,4,2025-04,3762.0,434.0,10,9.0,1,2,5,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2025,5,2025-05,5278.0,434.0,10,9.0,1,2,5,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2025,6,2025-06,5943.0,434.0,10,9.0,1,2,5,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2025,7,2025-07,3019.0,484.0,11,9.0,1,2,5,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2025,8,2025-08,5369.0,592.0840000000001,15,13.0,1,2,5,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2025,9,2025-09,5317.0,592.0840000000001,15,14.0,1,2,5,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2025,10,2025-10,5795.0,648.0840000000001,16,14.0,1,2,5,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2025,11,2025-11,6742.0,798.0840000000001,18,16.0,1,3,6,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2025,12,2025-12,7733.0,918.084,19,17.0,1,3,6,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2026,1,2026-01,11727.0,972.084,20,19.0,1,3,6,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2026,2,2026-02,10842.0,1002.084,21,19.0,1,3,6,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2026,3,2026-03,11514.0,1002.084,21,21.0,1,3,6,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2026,4,2026-04,12587.0,1206.0,22,21.0,1,3,7,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2026,5,2026-05,12778.0,1206.0,22,22.0,1,3,7,8,18.324964870490323,78.06162292139292,3752.2894554297736
Kamareddy,2026,6,2026-06,17350.0,1206.0,22,22.0,1,3,7,8,18.324964870490323,78.06162292139292,3752.2894554297736
Karimnagar,2023,1,2023-01,71.0,25.0,1,1.0,1,1,1,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2023,2,2023-02,248.0,25.0,1,1.0,1,1,1,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2023,3,2023-03,36.0,25.0,1,1.0,1,1,1,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2023,4,2023-04,4.0,45.0,2,1.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2023,5,2023-05,146.0,45.0,2,2.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2023,6,2023-06,322.0,45.0,2,2.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2023,7,2023-07,416.0,45.0,2,2.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2023,8,2023-08,400.0,45.0,2,2.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2023,9,2023-09,618.0,45.0,2,2.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2023,10,2023-10,487.0,45.0,2,2.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2023,11,2023-11,407.0,45.0,2,2.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2023,12,2023-12,747.0,45.0,2,2.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2024,1,2024-01,666.0,45.0,2,2.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2024,2,2024-02,552.0,45.0,2,2.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2024,3,2024-03,422.0,45.0,2,2.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2024,4,2024-04,420.0,45.0,2,2.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2024,5,2024-05,911.0,45.0,2,2.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2024,6,2024-06,819.0,45.0,2,2.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2024,7,2024-07,602.0,45.0,2,2.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2024,8,2024-08,501.0,45.0,2,2.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2024,9,2024-09,475.0,45.0,2,2.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2024,10,2024-10,234.0,45.0,2,2.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2024,11,2024-11,358.0,45.0,2,2.0,1,2,2,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2024,12,2024-12,620.0,60.0,3,2.0,1,2,3,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2025,1,2025-01,686.0,110.0,4,3.0,1,3,4,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2025,2,2025-02,1032.0,160.0,5,5.0,1,3,5,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2025,3,2025-03,1214.0,260.0,7,6.0,1,3,5,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2025,4,2025-04,1570.0,510.0,12,10.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2025,5,2025-05,1390.0,510.0,12,12.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2025,6,2025-06,1288.0,510.0,12,12.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2025,7,2025-07,1369.0,510.108,14,12.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2025,8,2025-08,2407.0,564.054,14,14.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2025,9,2025-09,6509.0,564.054,14,14.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2025,10,2025-10,7995.0,564.054,14,14.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2025,11,2025-11,10703.0,631.054,15,14.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2025,12,2025-12,9996.0,631.054,15,15.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2026,1,2026-01,11985.0,751.054,16,16.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2026,2,2026-02,13867.0,871.054,17,16.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2026,3,2026-03,14646.0,871.054,17,17.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2026,4,2026-04,18957.0,921.0,17,17.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2026,5,2026-05,25882.0,921.0,17,17.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584
Karimnagar,2026,6,2026-06,32916.0,921.0,17,17.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584
Khammam,2023,1,2023-01,200.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2023,2,2023-02,1154.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2023,3,2023-03,1096.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2023,4,2023-04,1381.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2023,5,2023-05,1769.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2023,6,2023-06,1801.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2023,7,2023-07,1376.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2023,8,2023-08,718.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2023,9,2023-09,942.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2023,10,2023-10,1445.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2023,11,2023-11,2034.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2023,12,2023-12,1524.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2024,1,2024-01,1724.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2024,2,2024-02,1816.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2024,3,2024-03,1643.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2024,4,2024-04,1947.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2024,5,2024-05,2540.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2024,6,2024-06,1886.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2024,7,2024-07,2453.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2024,8,2024-08,1594.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2024,9,2024-09,1601.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2024,10,2024-10,1362.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2024,11,2024-11,2218.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2024,12,2024-12,2467.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2025,1,2025-01,1699.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2025,2,2025-02,2347.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2025,3,2025-03,2816.0,110.0,3,2.0,1,2,3,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2025,4,2025-04,2733.0,110.0,3,3.0,1,2,3,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2025,5,2025-05,4231.0,210.0,5,5.0,1,2,4,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2025,6,2025-06,4109.0,210.0,5,5.0,1,2,4,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2025,7,2025-07,3740.0,260.0,6,5.0,1,3,5,5,17.205979601504943,80.36515460950669,4675.025875889077
Khammam,2025,8,2025-08,3333.0,260.0,6,6.0,1,3,5,5,17.205979601504943,80.36515460950669,4675.025875889077
